"Data Source","World Development Indicators",

"Last Updated Date","2025-04-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Latin America & Caribbean (excluding high income)","LAC","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","-6.91463415116002","-4.81690151247769","-6.25266590527999","-12.7015006193479","-12.9724581509389","-11.3858079888182","-6.34271542692465","-2.87913104687604","-4.29151462766678","-2.68876183212059","-10.384772031231","-13.4218955056777","-14.1486911060263","-11.791562783936","-5.97573225268029","6.16736181031808","-0.489256566266576","-3.80683721990308","0.47045153495805","-1.46818009608596","-7.53199402235116","-6.35287280117623","2.17967841617852","3.30099767237269","1.42375423290882","-1.04359478297296","0.410966616116085","-2.35798203498442","-7.31300411617256","-7.81092232090561","-14.4922715355557","-15.7184889292204","-8.70224068894505","-7.37970657985854","-9.08923603390857","-7.04124343564555","-1.60378619154944","2.29262780940357","-2.96567805589965","2.55329592767601","",
"Lebanon","LBN","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-23.7091629307817","-25.5858580911917","-20.8205658199381","-12.7829830371367","-5.06914682104357","-6.4637503869807","-14.0893224912248","-19.0424176351022","-19.6443379596193","-13.8340690487529","-23.4382140171445","-25.5114319532074","-26.2298655609816","-17.1077378092157","-20.4780237123596","-22.8822040339123","-24.3470417876755","-21.828092491848","-8.76184199911137","-19.6978128626341","-34.606227109401","-28.103669636709","",
"Liberia","LBR","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","0.0428522932713302","0.115921652438296","0.191896319113041","0.00860918049700298","-0.268339891167499","-0.0021777960448143","0.143069054829129","-0.0453226545433979","-0.321188313584621","","","","","","","","","","","","","","","","","-17.8067908816868","-19.3410307528501","-15.4436442263208","-16.2534531227223","-20.5275176083252","-15.6782479232001","-42.7136316998038","-52.4853470186806","-59.9955509928998","-32.8209688370026","-19.9198359881725","5.3024253714189","-8.12261279894881","-16.6798323783013","-19.6944373252366","-19.6832166735006","-8.65744008690813","-2.89623383635124","1.61973328165346","","",
"Libya","LBY","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","9.62662234882035","3.33409117766804","12.3490924388233","20.0561837808562","-10.8964032001105","-4.61940543377853","-4.94958163901384","-4.94127620327853","6.04624536630071","-0.642505238351677","-3.88021665959019","-7.51294253794949","-4.07987731147903","7.61514456264139","-0.684778203729511","4.15259932620101","-4.45456173563349","0.092304549528502","6.54681750805331","4.43842599053249","5.1028328459201","-0.767539699344716","5.93731567943484","16.3831818181818","9.76779674418605","3.38835921882208","12.9522903033908","13.9362270373209","31.5730378883291","36.8920600318477","41.906588061326","41.1733179906877","15.426446023908","22.2877634810811","6.62746278785412","25.7575733312092","0.0127403569483039","-33.1750366593745","-19.1840709119308","-9.42697758493981","6.59107791644499","14.7041123833162","6.95550505080755","-10.2022684905863","16.1147728474926","","","",
"St. Lucia","LCA","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","-19.545652173913","-20.4685714285714","-16.8","-2.49248120300752","-5.32842415316642","-4.39453125","-1.96514161220044","-3.81163708086785","-4.16982758620689","-12.9984779299848","-9.84153354632587","-11.7073023536512","-8.31318681318681","-7.32612222823148","-6.77841203943955","-4.74708737864078","-7.33239436619718","-9.76424632352941","-6.85647952722668","-12.0397750100442","-17.8343762887705","-18.826512732663","-17.6189580491342","-20.9315483729513","-14.87434137709","-15.5065043802059","-29.3295746576677","-18.3824804800028","-24.2393485824396","-8.46949402978313","-12.6704280191935","-14.3071211652342","-10.0247004570207","-6.53120424868059","-2.42897703597574","-0.477236989939979","-6.33816485486914","-1.90841389356262","1.47239112952094","3.32562257180734","-18.939337862207","-11.29638136232","-3.56176856433687","-1.56654093638553","",
"Latin America & Caribbean","LCN","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","-2.90217764368681","-0.165507109315176","3.46430690944804","-2.39905798045043","-6.72615211317088","-16.2823508694656","-10.0643587786612","-11.4981206132982","-9.01719279132174","0.014543099555577","-6.9992975801459","-6.51148135328221","-4.87947833303539","-5.65273419241547","-5.92088186722557","-3.71364846145229","-6.60834436461149","-4.6445676126182","-3.69702621240226","-6.46387915946705","-5.90910994846491","-4.91199982756748","-2.61516855545627","-1.44134564835237","-3.58544100704806","-6.39029694359056","-1.36821186331088","-1.42925945944237","-0.374541248460878","-3.1340311530145","-2.66382240513017","-5.29710561091735","-4.33041626176129","-9.54319542329735","-0.510385718302903","-1.83339082942674","-6.81209784164494","-5.69099820826854","-3.29942347704936","-2.40848114779964","-2.21136123658296","-1.97972336537526","-2.44658578991858","-2.96215302641473","-2.07088768368178","-1.40813715376196","-3.7064634239359","-1.95354537364034","1.84799342605644","",
"Lower middle income","LMC","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","-0.723327544955326","-23.1308353186713","-4.75907078705739","3.19240644674945","","13.0526673010014","0.984163429956206","38.0056279669336","43.8193034024677","47.8490526479606","52.9105979559164","43.1651200028898","62.3000205890857","23.3259952494789","14.3135490539678","17.0400317464731","-16.9228867531249","-19.6848326440848","-12.4345249991111","-2.87970519198183","-15.3062508116221","-22.8460765028951","-22.9236378981082","-21.8944421361771","-18.2545264654225","-8.6703357592323","3.45948826928832","8.18759668831341","-1.48520681497293","1.75904831470622","5.68794455057766","11.9989367597937","18.1419183617744","15.7113939585122","-2.94530645950599","-11.0020417569816","-11.8566683946226","-18.765252030753","-10.7579867652524","-8.42016664486882","-5.73228396984582","-10.5017567713342","-9.01074725417763","-5.62372777156263","-7.45753439541607","-5.89018409974701","-8.12794759731639","-11.4187592679775","-6.99085047562451","",
"Late-demographic dividend","LTE","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-7.75594856924648","-8.57167547493215","-9.65097618681177","-11.4996358238953","-10.8335113412083","-5.84291644362833","-4.67813526904782","-5.04608050801903","-6.79642419021814","-7.78077111235874","-7.3372802860665","-10.6838036897227","-15.3448035059388","-13.5865555459022","2.24459117154569","0.197960453991681","-3.68690525403636","-1.606838534778","1.70747298429575","3.54699194706827","-2.51745557937896","-1.01460897973493","1.08697261761581","0.309996924920131","3.73752991159912","7.22470104088845","1.46940668521304","-6.08497389220301","1.10087710830163","",
"Luxembourg","LUX","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.53220825687085","11.7980371292524","7.73705438915607","7.14278268194218","7.23971396614447","7.20483504462231","6.9258412074691","6.64664035033178","6.54715391196004","6.21864838142358","5.51620322817162","5.81430386608805","5.62953573207791","5.2554249641521","5.20354851275535","4.92857348332843","5.62139533101291","7.41517069613731","6.18033427082303","8.3299045617089","8.61852198736833","5.09743603704197","6.53591622323811","9.19738675468933","11.4985644113655","",
"Latvia","LVA","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.288220368032761","-4.82428958681789","-5.43416067620327","-9.31305535970457","-8.93340754196004","-3.74561890268537","-6.11482755314463","-5.65255950802705","-7.55280447496837","-12.1485756630769","-12.1765171311226","-22.1217320133029","-21.8446033162048","-13.1348906245122","8.01439427957829","1.75850166439734","-3.55024462389465","-3.86974112964083","-2.8855289884358","-1.54126838976541","-0.126358311809163","1.75657365769608","1.53282603585066","-0.384114199278582","-0.173662933662394","3.09270300452461","-4.13624329026991","-5.4769655564334","-3.93603588100191","",
"Macao SAR, China","MAC","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.5286028134005","30.6171290559844","32.9551337944103","23.6536932562746","14.8926589241556","21.6848309836138","15.5618056929659","27.5466705182498","38.9198611748692","40.3805212331346","38.8337558786495","39.3349948333647","32.7057408345899","23.3424523380083","26.523420918983","30.7652133101259","32.8784909153601","33.5424094908753","14.8052095304859","8.73438488550019","13.9036281389184","31.3945625415819","",
"St. Martin (French part)","MAF","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","-5.60819463502751","-14.2742452481939","-16.5149420348649","-9.90680679528439","-9.44183832358995","-6.4737890814056","-10.2747156555108","-10.5533058846663","-5.45026319040028","-6.63891398714747","-5.94056592475512","-1.07197012708123","0.834870950569778","1.83922413202176","-2.99202592899788","-0.648031086262141","-1.27998993380057","-1.28343704004021","-1.6469906370207","-2.03049106287262","-3.03845005048265","0.0810758584150156","-0.222808698229","-0.309237465352601","-0.360657901889275","-1.10387975127873","3.67558331729074","3.13718804047296","2.72583245907781","1.46649924876604","1.51129572542934","1.85973036169923","-0.140355839695734","-4.4474051229375","-4.91456971921295","-3.89149487244855","-7.26703537698178","-8.95034696939186","-6.77731894447504","-5.53783287947429","-1.95690775142638","-3.74613174513","-3.10210665362038","-4.87290163435469","-3.4182057355437","-1.1275993199651","-2.35786783699057","-3.66568548335361","-0.617116657998831","",
"Monaco","MCO","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-4.81849923728046","-4.82658473389648","-11.3165884413615","-14.2424061971689","-19.703688169616","-5.79782952702232","-7.62090655684757","-1.80863629279978","-1.19146609275515","-6.56921155001991","-1.7754260708042","-7.55636173709232","-11.3377651882737","-15.2482071673217","-16.1122760959283","-8.91986143699658","-6.90279523078091","-10.1250094571942","-7.39016827021289","-5.16294162285186","-6.04440067766107","-5.93562136370789","-3.61387040187985","-5.8373598499054","-10.7699247852566","-9.42148010949479","-7.6900486921726","-12.4095546577967","-17.1069335842635","-11.4467623766158","",
"Madagascar","MDG","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","-2.06694200298536","-2.43620776848847","-1.28895947796277","-0.641889420518565","-2.97289244753707","-12.3023030716153","-10.6948496985696","-7.62349463194935","-6.25574404152797","-5.27244208355968","-4.94886495208731","-4.82702654900199","-3.2809647442559","-4.38305379391793","-4.70286125740762","-2.6404487024831","-6.7402215427995","-7.05909513228602","-5.3204716566007","-6.35407434246971","-7.86534184287846","-7.19054123216569","-3.09508028987331","-4.73438947874968","-6.57345320506213","-5.24790671715345","-5.62675808214078","-2.57548758488006","-8.91359828774941","-5.14632639531453","-7.8779924793773","-12.5308217712467","-9.15517433304637","-9.88570197659671","-15.636461385028","-18.1718557648058","-8.94853617133511","-6.7277511440997","-7.46271017824129","-6.50549854289754","-0.649123766588139","-2.25941841339224","0.378142575318561","-0.228589799383039","0.712560880258365","-2.13564971662682","-4.7784229274215","-4.96025397424559","-5.47996370230454","","",
"Maldives","MDV","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","6.56568933523214","-12.4599708879185","-52.2800998128509","-45.1079562259686","-39.8653010474251","-41.8469462840324","-14.8853626943005","-4.32421355782012","-0.208041146185758","5.70441069831851","5.36592222505338","5.60359364579896","4.58227775785015","-3.67599589121679","-6.89375110912518","-16.688220023314","-3.12051376186332","-4.55205734073564","-1.65325346284258","-6.8289803723186","-4.04791854699075","-13.3953146587577","-8.24543127431548","-6.74959538197381","-3.96704001433817","-2.97459860769224","-9.9708472282721","-23.4672692200603","-19.1705839350464","-14.3948746476646","-26.9277527694823","-9.41593217957294","-7.57604640472633","-13.8208553363039","-6.3922910977274","-3.86626742586717","-3.18665825232612","-7.30588031911147","-23.4109557277276","-21.267761433937","-27.8019976962882","-25.8168822522057","-35.7483018974442","-8.63308174559145","-16.8682109628804","-21.2217011499484","",
"Middle East & North Africa","MEA","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","-4.02060772490222","-5.06963190827687","-6.156229614062","-3.19009571351936","3.75623530178317","2.27052210707829","0.4097498554593","-1.02336547249367","2.87849150208388","-1.30718845924716","-2.63094782575329","-2.85201728941809","-4.75442816258017","-6.73040694268406","-4.41375552279233","-5.35786349392844","-0.414680790187327","-0.580284830782932","-1.46431251799994","-2.8688383681894","-2.21778204046026","-2.52707170174362","-2.23003398924791","-1.52936520789151","-0.526761129661889","-0.464775659455355","-0.623534401583354","-0.316555541136009","-0.844640815298196","-1.40680860965349","-0.750928571008077","-0.339592498650935","-0.857892612318958","-1.40984864750597","-2.39396960197863","-1.82131927662925","-2.59917628210589","-2.27311198277187","-1.79746290774801","-2.06414074457574","-0.296844402091808","2.39997618948584","-0.341323111758756","-1.20188858644509","-0.306117545828148","",
"Marshall Islands","MHL","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.84152127674111","-4.31769265889554","-5.46347487121282","-3.7626711451161","-17.4606242687681","-8.90157593664854","-3.35417720964158","-10.853093241824","-15.5136760481559","-2.6233164365833","-3.82810868960235","-8.03419828647661","6.04608391648484","24.1051166048242","36.9827881728596","37.3371142778297","29.4564732703934","","","",
"Middle income","MIC","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-6.20720983576967","-7.04040325202006","-7.43809653632584","-1.69696104187635","-2.73306730994392","-6.344343807859","-9.42563749802041","-3.75035857468212","-7.94691572310685","-2.54533490974662","-0.416080626106531","-7.26623240489014","-12.4707536603642","-6.48354076815342","-2.10791254447937","-2.49367551945885","-3.27478423718895","-1.63764033882168","-0.481713137157683","-1.71222694530355","-2.66389921940311","-0.586294696197347","0.143273398779884","-2.98648910497823","-2.91596537662612","-2.67744223538636","-6.23699171036603","0.358884359072908","",
"Mali","MLI","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","-7.36103616514136","-4.49681215593962","0.514651729783945","-11.9435334966183","-7.10381454337426","-7.06492588242611","-9.09864670073415","-8.63637298695211","-7.91406668831883","-9.65218891613026","-15.060864088699","-13.7196637189457","-10.2142570740869","-11.1168747249962","-6.88055635841958","-8.24579630038536","-6.333146911832","-8.49776273106503","-6.69146315896392","-7.81156081651985","-10.4870216907816","-9.37980951167608","-6.61483961068421","-7.12885723878786","-7.35500239608279","-8.61582105418432","-8.94700250685597","-3.82573159427046","-5.76110236932365","-7.51163065998271","-7.00899044349364","-3.1675488671725","-7.13429257420351","-10.8527300204131","-6.42598540986764","-11.1430666856707","-5.05796197481615","-2.19137218098702","-2.83017478710356","-4.71102385314756","-5.32405567352504","-7.24251138198572","-7.89367012414417","-4.89872553380078","-7.45796271471238","-2.17391657299105","-7.6051876049087","-7.85624060016223","-7.79375130462375","",
"Malta","MLT","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","0.464201511782091","7.63725780318107","8.78692938348136","1.37957274365457","12.4845854117554","10.4257210043697","6.39712605788372","9.15425749016075","4.65269439393709","3.10291415002568","6.94579741403519","1.00239890603693","-0.416568270637591","0.74807447587208","-2.30731017406161","0.478758059081028","1.28913426742556","3.02319947373896","-0.446951303289054","-2.18883857266974","-0.267945615662335","1.00065506484106","-3.1129783386066","-4.3867002551524","-10.2410273797249","-11.0485747724067","-5.98617023615435","-5.80884792273331","-3.26888822005127","-11.9011092563421","-3.67648366474917","2.38461430146261","-2.8842821201839","-3.79516331852585","-6.53614983870588","-7.86241350982763","-2.01353975492017","-0.842459398387329","-6.38592907338502","-4.61361469945718","-0.132890972924924","1.57359476452895","2.50365373946711","8.34223890375466","2.65010086231415","-0.551812269317061","19.1577413621011","13.3484161587894","17.8499331598587","16.1164990939613","9.35025700944488","-0.872518136261447","6.38045045138846","",
"Myanmar","MMR","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","-2.83362559439057","-11.6358248591999","-23.3006843135133","-38.043611076022","-33.7561431105611","-28.5151099433081","-34.023468787847","-25.5752791795015","-16.8683263813367","-13.8936132678286","-18.5758278264764","-11.5180458350909","-11.4146578021773","-3.37709642215162","-20.391141264827","-12.9200327093985","-4.74404746483468","-7.20253615389665","-2.93057018921972","-4.8865587953609","-4.56988456855419","-8.72524429573243","-7.6510593118296","-3.32147094586841","-2.35956987604124","-2.34635994742259","1.41024552018482","-0.182395916009129","1.04340168282983","4.85379033880321","5.47410687810815","6.84128559608505","3.91377460527001","2.67166530648619","3.17749475847855","-2.60285417206877","-2.1015900196755","-0.644739708349136","-3.78673335196155","-5.21601722230963","-3.03174958632843","-7.44369978642156","-3.77415133315681","0.0902156578672671","","","","","",
"Middle East & North Africa (excluding high income)","MNA","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-39.7768023439185","-49.6472351090608","-27.6857497590875","-20.5662845364964","-14.6274128082021","-15.624667372656","-11.4522927124799","-12.4174302295561","-10.9289242728137","-16.1640057366555","-15.6778556675142","-17.124414916804","-14.3566693575483","-25.9335027097551","-9.2332691434238","-13.1281582011878","-11.307542480472","",
"Mongolia","MNG","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","-34.9552103630533","-33.1256605379471","-30.2340288464406","-35.2593415098793","-37.2054865309679","-36.6206663616978","-32.7946830370379","-32.2456668149356","-33.280152334654","-24.1738310890104","-3.97012494419359","-3.6611692201263","5.00389357478453","4.99450705638277","2.67875894679157","-2.74202764825275","5.7564595755319","-6.72334550775523","-5.46521084754003","-6.14547875845517","-4.86593852642615","-7.52987540545581","-6.1849966690847","3.16276343681137","3.46785355038079","10.900689191107","4.05637184446513","-12.2837567825614","-7.45624740801022","-12.3162160595433","-43.3455193285101","-43.7712346792978","-37.6076656283991","-15.8208781709903","-8.16234225533353","-6.25748206242188","-10.0640976839599","-14.4368935873352","-15.2163324376399","-5.06732429872457","-13.7928750935516","-13.4342448059604","0.596631968292984","",
"Northern Mariana Islands","MNP","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-8.57633327947648","-7.94365295252278","-7.27188482122912","-8.87904477952142","-9.99835364421765","-14.7165826342636","-22.7703546509242","-40.6875061700663","-36.3613191591472","-32.2453333565598","-36.6947715334654","-33.6916062672094","-17.9387522356553","-29.4674796418232","-16.0764477598265","-24.9913481328696","-21.1927915856731","-33.7160091783462","-10.5335560237746","",
"Mauritania","MRT","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","-8.98459138146243","-11.0888624186153","-15.2971067306739","-9.72025213012516","-10.1838644254642","-12.7158226484781","-13.3089700008827","-24.9433928299074","-18.2823981221042","-10.3031530161224","-11.4915971196102","-16.3711950009784","-10.9484542524504","-6.77608121715172","-1.28119525557269","-0.638836324729016","-1.40007940327723","-5.46477221371503","-9.41968080103246","-3.59160631784023","1.05695623655628","4.28139003061522","2.30835544807712","3.80082497366029","","","","","","","","","","","","","","-18.223160371795","-17.4684556266355","-22.3452375422524","-15.5013464565918","-11.0456852081297","-10.4262723627796","-13.0177274187857","-10.5273103616245","-6.97484998771505","-8.75965093399859","-14.8995650002897","-9.07371592526961","",
"Mauritius","MUS","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","-4.92937852824705","-9.33770801125651","-11.3839573115947","-11.8689896102947","-10.2109154006487","-12.6806719420357","-3.76171848727161","-1.7317566692905","-4.84424708206638","-2.70755756197359","6.34602820072293","3.41370233980875","-2.59725145626588","-4.68240254286228","-4.43571320618407","-0.573710994688894","-0.0039327073973784","-2.78237744784667","-6.43547581135827","-0.533764277492421","0.758385031201646","-2.09597267957948","0.0779181257579554","-2.82125117014599","-0.781626205334805","5.90451835820637","5.08279804408041","1.58063931123062","-1.67663771284403","-4.92618819781318","-8.5990405170197","-5.32425715155235","-9.76705967182625","-7.1747497411416","-10.0540447638357","-13.5461288550227","-7.09172688122855","-6.10328682706151","-5.27783309373618","-3.47276014053665","-3.90142490101587","-4.46441191248389","-3.76903120298371","-4.97698958833493","-8.78947144116732","-13.0319974912817","-11.1140662620035","-4.42310477684678","",
"Malawi","MWI","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","-14.4144229275812","-8.08173989233987","-6.50393794959141","-7.34956949210379","-2.3746061115684","-7.67681587828195","-4.92595027026799","-3.51993107116671","-4.32522537037836","-2.21407095658878","-3.1489362981872","-7.10041357757526","-10.8791557554642","-5.49395887067224","-10.5056125795652","-3.83729133204213","-4.44111037598451","-7.12655435902359","-0.171765166275472","-6.09583135502046","-2.89662420047882","-2.39994803963789","-3.94494805532032","-5.33174689192045","-7.49180677650099","-9.52389293471596","-5.26911371178684","-6.47983259735383","-8.95428978540152","-6.03374203830181","-9.57007930375057","-9.75872117783752","-8.48798044395288","-15.3915920767632","-12.8223513014995","-11.5453760878876","-12.7134008077219","-17.4208707671145","-17.2586885571347","-11.953204223662","-13.9233224686156","-15.492249323196","-17.8461868521848","-17.9049420444647","",
"Malaysia","MYS","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","-5.66978816989835","-5.28318159461672","5.3017625084145","3.40136008483581","0.776012359261825","4.43736066361294","-1.08614075107854","-9.87450749320037","-13.3756149428527","-11.4743626183945","-4.88120748347306","-1.9233254163205","-0.365952501370538","8.00271214348334","5.29392592570483","0.809632059184724","-1.97596593915066","-8.51147688277301","-3.66302477841909","-4.4711197835","-6.06906128911756","-9.74414011928346","-4.4241026644928","-5.93493554436093","13.2035212438437","15.9240800095756","9.04991849068885","7.85355934414698","7.12945542035369","12.1423505560345","12.0877738119346","13.9199700905602","16.1037222225662","15.3811208611024","16.8597967039905","15.7230105263055","10.0556778509323","10.905001967915","5.18877994987762","3.46614353655814","4.39159166153878","3.00891850128321","2.36768591329055","2.807870911226","2.23708206947011","3.5038866968342","4.18956779359845","3.87747670667502","3.12519285726352","1.56542803967803","",
"North America","NAC","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.987750380407316","3.50682146258359","1.45076530847198","3.38948114256632","2.32736507941294","4.42191202727639","2.90190452582366","2.17486290358748","4.17856596154538","-0.713550203024386","4.88302195508905","0.296284143221953","2.56344598181966","5.39320601443691","6.75263572812589","4.54506155040309","13.5327560610168","8.45998885353951","-0.107055208867992","-3.54487581295613","-3.92244710726353","-6.84779731737787","-8.58334513038749","-8.23764757879194","-9.42886877840748","-13.7578944670231","-16.4970881327639","-4.42059051747783","-3.55152146428618","-1.76497330612085","2.98724582177764","-11.230237845488","-12.8152208955281","-14.6468621115493","",
"New Caledonia","NCL","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.86678508081955","-0.755998521964056","4.35183034856489","-1.80252744533202","-5.92906058591189","-3.33329200092358","-15.6459029644441","-9.46213629763792","-14.5218511333909","-13.4437447217601","-20.0199924731485","-17.7669952366321","-12.2281865063866","-12.8101852123627","-7.49878946256032","","","","","","","","",
